result_id,status,provider,model,example_id,output,score,weight,score_reason,input_tokens,output_tokens,latency_ms,ttft_ms,tps,num_llm_calls
3844,completed,SambaNova,gpt-oss-120b,775,PASS,1,1,,418,338,704.9996852874756,203.45306396484375,671.9215835036334,1
3845,completed,SambaNova,gpt-oss-120b,776,PASS,1,1,,418,181,314.38612937927246,49.98469352722168,680.7829897743873,1
3846,completed,SambaNova,gpt-oss-120b,777,"FAIL
result mismatch (order_matters=False)
predicted: SELECT Name
FROM country
WHERE Continent = 'Asia'
  AND Population > (
        SELECT MAX(Population)
        FROM country
        WHERE Continent = 'Africa'
      )
gold: SELECT Name FROM country WHERE Continent  =  ""Asia""  AND population  >  (SELECT min(population) FROM country WHERE Continent  =  ""Africa"")",0,1,,421,251,616.2657737731934,203.45306396484375,605.6015090137698,1
3847,completed,SambaNova,gpt-oss-120b,778,"FAIL
result mismatch (order_matters=False)
predicted: SELECT c.Code
FROM country AS c
WHERE NOT EXISTS (
    SELECT 1
    FROM countrylanguage AS cl
    WHERE cl.CountryCode = c.Code
      AND cl.Language = 'English'
)
gold: SELECT CountryCode FROM countrylanguage EXCEPT SELECT CountryCode FROM countrylanguage WHERE LANGUAGE  =  ""English""",0,1,,416,168,498.690128326416,203.45306396484375,565.647136348293,1
3848,completed,SambaNova,gpt-oss-120b,779,"FAIL
result mismatch (order_matters=False)
predicted: SELECT c.Code
FROM country c
WHERE NOT EXISTS (
    SELECT 1
    FROM countrylanguage cl
    WHERE cl.CountryCode = c.Code
      AND cl.Language = 'English'
)
gold: SELECT CountryCode FROM countrylanguage EXCEPT SELECT CountryCode FROM countrylanguage WHERE LANGUAGE  =  ""English""",0,1,,415,165,404.9258232116699,166.57137870788574,688.0509417033182,1
3849,completed,SambaNova,gpt-oss-120b,780,PASS,1,1,,418,101,334.4147205352783,175.45652389526367,629.0962159470481,1
3850,completed,SambaNova,gpt-oss-120b,781,PASS,1,1,,421,134,378.5519599914551,166.57137870788574,627.4159604368858,1
3851,completed,SambaNova,gpt-oss-120b,782,PASS,1,1,,423,201,343.5025215148926,52.748680114746094,687.8670941607695,1
3852,completed,SambaNova,gpt-oss-120b,783,"FAIL
result mismatch (order_matters=False)
predicted: SELECT c.Code
FROM country c
WHERE c.GovernmentForm NOT LIKE '%Republic%'
  AND NOT EXISTS (
    SELECT 1
    FROM countrylanguage cl
    WHERE cl.CountryCode = c.Code
      AND cl.Language = 'English'
)
gold: SELECT Code FROM country WHERE GovernmentForm != ""Republic"" EXCEPT SELECT CountryCode FROM countrylanguage WHERE LANGUAGE  =  ""English""",0,1,,422,261,421.3380813598633,50.67896842956543,701.4531436837837,1
3853,completed,SambaNova,gpt-oss-120b,784,"FAIL
result mismatch (order_matters=False)
predicted: SELECT city.Name
FROM city
JOIN country ON city.CountryCode = country.Code
WHERE country.Continent = 'Europe'
  AND NOT EXISTS (
    SELECT 1
    FROM countrylanguage cl
    WHERE cl.CountryCode = country.Code
      AND cl.Language = 'English'
      AND cl.IsOfficial = 'T'
  )
gold: SELECT DISTINCT T2.Name FROM country AS T1 JOIN city AS T2 ON T2.CountryCode  =  T1.Code WHERE T1.Continent  =  'Europe' AND T1.Name NOT IN (SELECT T3.Name FROM country AS T3 JOIN countrylanguage AS T4 ON T3.Code  =  T4.CountryCode WHERE T4.IsOfficial  =  'T' AND T4.Language  =  'English')",0,1,,417,358,526.684045791626,50.67896842956543,749.9920000400699,1
3854,completed,SambaNova,gpt-oss-120b,785,"FAIL
result mismatch (order_matters=False)
predicted: SELECT city.Name
FROM city
JOIN country ON city.CountryCode = country.Code
WHERE country.Continent = 'Europe'
  AND NOT EXISTS (
    SELECT 1
    FROM countrylanguage cl
    WHERE cl.CountryCode = country.Code
      AND cl.Language = 'English'
      AND cl.IsOfficial = 'T'
  )
gold: SELECT DISTINCT T2.Name FROM country AS T1 JOIN city AS T2 ON T2.CountryCode  =  T1.Code WHERE T1.Continent  =  'Europe' AND T1.Name NOT IN (SELECT T3.Name FROM country AS T3 JOIN countrylanguage AS T4 ON T3.Code  =  T4.CountryCode WHERE T4.IsOfficial  =  'T' AND T4.Language  =  'English')",0,1,,420,376,554.5248985290527,50.498247146606445,744.008276093037,1
3855,completed,SambaNova,gpt-oss-120b,786,"FAIL
result mismatch (order_matters=False)
predicted: SELECT DISTINCT city.Name
FROM city
JOIN country ON city.CountryCode = country.Code
JOIN countrylanguage ON country.Code = countrylanguage.CountryCode
WHERE country.Continent = 'Asia'
  AND countrylanguage.Language = 'Chinese'
  AND countrylanguage.IsOfficial = 'T'
gold: select distinct t3.name from country as t1 join countrylanguage as t2 on t1.code  =  t2.countrycode join city as t3 on t1.code  =  t3.countrycode where t2.isofficial  =  't' and t2.language  =  'chinese' and t1.continent  =  ""asia""",0,1,,417,223,367.01416969299316,49.23844337463379,698.6059085507125,1
3856,completed,SambaNova,gpt-oss-120b,787,PASS,1,1,,422,231,367.5575256347656,49.988746643066406,724.2525563446899,1
3857,completed,SambaNova,gpt-oss-120b,788,PASS,1,1,,422,128,236.28878593444824,50.16350746154785,682.3361181350283,1
3858,completed,SambaNova,gpt-oss-120b,789,PASS,1,1,,423,96,183.3207607269287,49.34954643249512,709.1075534421515,1
3859,completed,SambaNova,gpt-oss-120b,790,PASS,1,1,,419,100,209.71918106079102,50.16350746154785,620.473078561022,1
3860,completed,SambaNova,gpt-oss-120b,791,PASS,1,1,,422,103,208.79864692687988,49.76487159729004,641.3731912520464,1
3861,completed,SambaNova,gpt-oss-120b,792,PASS,1,1,,424,221,367.145299911499,50.25458335876465,694.2456452913773,1
3862,completed,SambaNova,gpt-oss-120b,793,PASS,1,1,,426,286,447.36599922180176,50.356388092041016,717.8667518627127,1
3863,completed,SambaNova,gpt-oss-120b,794,PASS,1,1,,422,136,235.29696464538574,49.636125564575195,727.1323380222366,1
3864,completed,SambaNova,gpt-oss-120b,795,PASS,1,1,,422,137,261.5964412689209,49.46589469909668,641.1146447276733,1
3865,completed,SambaNova,gpt-oss-120b,796,"FAIL
result mismatch (order_matters=False)
predicted: SELECT GovernmentForm,
       SUM(Population) AS TotalPopulation
FROM country
WHERE LifeExpectancy IS NOT NULL
GROUP BY GovernmentForm
HAVING AVG(LifeExpectancy) > 72
gold: SELECT sum(Population) ,  GovernmentForm FROM country GROUP BY GovernmentForm HAVING avg(LifeExpectancy)  >  72",0,1,,425,183,314.44811820983887,49.46589469909668,686.8385267082713,1
3866,completed,SambaNova,gpt-oss-120b,797,PASS,1,1,,431,169,291.44978523254395,52.70695686340332,703.6860589598147,1
3867,completed,SambaNova,gpt-oss-120b,798,PASS,1,1,,425,212,351.0890007019043,59.37814712524414,723.3189900647637,1
3868,completed,SambaNova,gpt-oss-120b,799,PASS,1,1,,434,185,317.54207611083984,52.60968208312988,694.5168055996768,1
3869,completed,SambaNova,gpt-oss-120b,800,PASS,1,1,,419,96,183.83216857910156,50.21357536315918,710.9788968251561,1
3870,completed,SambaNova,gpt-oss-120b,801,PASS,1,1,,416,78,156.19683265686035,49.10874366760254,719.0342149790721,1
3871,completed,SambaNova,gpt-oss-120b,802,PASS,1,1,,416,79,158.30516815185547,51.32150650024414,729.0832898765829,1
3872,completed,SambaNova,gpt-oss-120b,803,PASS,1,1,,414,56,131.3033103942871,50.634145736694336,681.7970687244903,1
3873,completed,SambaNova,gpt-oss-120b,804,PASS,1,1,,417,96,182.43646621704102,49.051761627197266,712.2255905737002,1
3874,completed,SambaNova,gpt-oss-120b,805,PASS,1,1,,417,94,183.85887145996094,50.341129302978516,696.5366437267639,1
3875,completed,SambaNova,gpt-oss-120b,806,PASS,1,1,,410,77,183.33911895751953,50.341129302978516,571.4372089187823,1
3876,completed,SambaNova,gpt-oss-120b,807,PASS,1,1,,411,66,282.0923328399658,175.48608779907227,609.7203777796167,1
3877,completed,SambaNova,gpt-oss-120b,808,PASS,1,1,,426,80,346.67229652404785,198.2262134552002,532.1797542031518,1
3878,completed,SambaNova,gpt-oss-120b,809,PASS,1,1,,422,103,405.15971183776855,198.2262134552002,492.9119779893127,1
3879,completed,SambaNova,gpt-oss-120b,810,"FAIL
result mismatch (order_matters=False)
predicted: SELECT 
    SUM(Population) AS total_population,
    AVG(SurfaceArea) AS average_area
FROM country
WHERE Continent = 'North America'
  AND SurfaceArea > 3000
gold: select sum(population) ,  avg(surfacearea) from country where continent  =  ""north america"" and surfacearea  >  3000",0,1,,428,127,406.1729907989502,198.2262134552002,605.9242735544467,1
3880,completed,SambaNova,gpt-oss-120b,811,"FAIL
result mismatch (order_matters=False)
predicted: SELECT 
    SUM(Population) AS total_population,
    AVG(SurfaceArea) AS avg_surface_area
FROM country
WHERE Continent = 'North America'
  AND SurfaceArea > 3000
gold: select sum(population) ,  avg(surfacearea) from country where continent  =  ""north america"" and surfacearea  >  3000",0,1,,428,126,406.2051773071289,198.2262134552002,601.0223230508743,1
3881,completed,SambaNova,gpt-oss-120b,812,PASS,1,1,,419,139,238.06118965148926,51.91969871520996,741.3715196212795,1
3882,completed,SambaNova,gpt-oss-120b,813,PASS,1,1,,421,91,184.2329502105713,50.966501235961914,675.3387720051525,1
3883,completed,SambaNova,gpt-oss-120b,814,PASS,1,1,,414,168,315.2463436126709,50.35877227783203,630.4561560153337,1
3884,completed,SambaNova,gpt-oss-120b,815,PASS,1,1,,414,185,315.8094882965088,50.35877227783203,693.1606844377621,1
3885,completed,SambaNova,gpt-oss-120b,816,"FAIL
result mismatch (order_matters=False)
predicted: SELECT c.Name AS Country, cl.Language
FROM country c
JOIN countrylanguage cl ON c.Code = cl.CountryCode
WHERE cl.Percentage = (
    SELECT MAX(Percentage)
    FROM countrylanguage
    WHERE CountryCode = c.Code
)
gold: SELECT LANGUAGE ,  CountryCode ,  max(Percentage) FROM countrylanguage GROUP BY CountryCode",0,1,,418,254,609.1709136962891,195.9362030029297,612.242857274733,1
3886,completed,SambaNova,gpt-oss-120b,817,"FAIL
result mismatch (order_matters=False)
predicted: SELECT cl.CountryCode, cl.Language
FROM countrylanguage cl
WHERE cl.Percentage = (
    SELECT MAX(cl2.Percentage)
    FROM countrylanguage cl2
    WHERE cl2.CountryCode = cl.CountryCode
)
gold: SELECT LANGUAGE ,  CountryCode ,  max(Percentage) FROM countrylanguage GROUP BY CountryCode",0,1,,428,188,520.9283828735352,195.9362030029297,575.398460585893,1
3887,completed,SambaNova,gpt-oss-120b,818,"FAIL
result mismatch (order_matters=False)
predicted: SELECT COUNT(*) AS total_countries
FROM (
    SELECT cl.CountryCode
    FROM countrylanguage cl
    WHERE cl.Language = 'Spanish'
      AND cl.Percentage = (
          SELECT MAX(cl2.Percentage)
          FROM countrylanguage cl2
          WHERE cl2.CountryCode = cl.CountryCode
      )
    GROUP BY cl.CountryCode
) AS t
gold: SELECT count(*) ,   max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode",0,1,,421,327,697.2448825836182,195.9362030029297,650.2979367376552,1
3888,completed,SambaNova,gpt-oss-120b,819,"FAIL
result mismatch (order_matters=False)
predicted: SELECT COUNT(*) AS SpanishPredominantCountries
FROM (
    SELECT cl.CountryCode
    FROM countrylanguage cl
    JOIN (
        SELECT CountryCode, MAX(Percentage) AS MaxPerc
        FROM countrylanguage
        GROUP BY CountryCode
    ) mx ON cl.CountryCode = mx.CountryCode AND cl.Percentage = mx.MaxPerc
    WHERE cl.Language = 'Spanish'
) AS sub
gold: SELECT count(*) ,   max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode",0,1,,417,284,667.4726009368896,195.9362030029297,600.1657586561006,1
3889,completed,SambaNova,gpt-oss-120b,820,"FAIL
result mismatch (order_matters=False)
predicted: SELECT cl.CountryCode
FROM countrylanguage cl
WHERE cl.Language = 'Spanish'
  AND cl.Percentage = (
    SELECT MAX(Percentage)
    FROM countrylanguage
    WHERE CountryCode = cl.CountryCode
  )
gold: SELECT CountryCode ,  max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode",0,1,,420,256,395.35999298095703,50.896644592285156,740.2819521810873,1
3890,completed,SambaNova,gpt-oss-120b,821,"FAIL
result mismatch (order_matters=False)
predicted: SELECT cl.CountryCode
FROM countrylanguage cl
WHERE cl.Language = 'Spanish'
  AND cl.Percentage = (
    SELECT MAX(cl2.Percentage)
    FROM countrylanguage cl2
    WHERE cl2.CountryCode = cl.CountryCode
  )
gold: SELECT CountryCode ,  max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode",0,1,,417,283,646.3546752929688,204.33616638183594,637.9823340309392,1
3891,completed,SambaNova,gpt-oss-120b,822,PASS,1,1,,431,40,293.42150688171387,204.33616638183594,437.78246545573273,1
3892,completed,SambaNova,gpt-oss-120b,823,PASS,1,1,,431,40,293.4598922729492,204.33616638183594,437.5939135180251,1
3893,completed,SambaNova,gpt-oss-120b,824,PASS,1,1,,436,69,345.85118293762207,198.1194019317627,460.29364526041263,1
3894,completed,SambaNova,gpt-oss-120b,825,PASS,1,1,,436,65,273.303747177124,166.29338264465332,598.0729089151,1
3895,completed,SambaNova,gpt-oss-120b,826,PASS,1,1,,439,48,316.77842140197754,198.1194019317627,396.0929410157286,1
3896,completed,SambaNova,gpt-oss-120b,827,PASS,1,1,,439,98,346.37999534606934,198.1194019317627,654.2534180268553,1
3897,completed,SambaNova,gpt-oss-120b,828,PASS,1,1,,443,128,360.57209968566895,174.43561553955078,682.2950405590786,1
3898,completed,SambaNova,gpt-oss-120b,829,PASS,1,1,,443,112,209.53893661499023,49.76534843444824,694.733098655652,1
3899,completed,SambaNova,gpt-oss-120b,830,PASS,1,1,,432,57,314.5608901977539,195.96099853515625,472.175810744526,1
3900,completed,SambaNova,gpt-oss-120b,831,PASS,1,1,,432,66,343.7063694000244,195.96099853515625,439.946101996324,1
3901,completed,SambaNova,gpt-oss-120b,832,"FAIL
result mismatch (order_matters=False)
predicted: SELECT 
    MAX(CAST(Share AS REAL)) AS max_share,
    MIN(CAST(Share AS REAL)) AS min_share
FROM performance
WHERE Type <> 'Live final'
gold: SELECT max(SHARE) ,  min(SHARE) FROM performance WHERE TYPE != ""Live final""",0,1,,441,140,236.8628978729248,51.00297927856445,747.8750719963876,1
3902,completed,SambaNova,gpt-oss-120b,833,"FAIL
result mismatch (order_matters=False)
predicted: SELECT 
    MAX(CAST(Share AS REAL)) AS MaxShare,
    MIN(CAST(Share AS REAL)) AS MinShare
FROM performance
WHERE Type <> 'Live final'
gold: SELECT max(SHARE) ,  min(SHARE) FROM performance WHERE TYPE != ""Live final""",0,1,,442,154,432.77740478515625,195.96099853515625,646.0701030927835,1
3903,completed,SambaNova,gpt-oss-120b,834,PASS,1,1,,434,50,314.61453437805176,195.96099853515625,412.9670443608101,1
3904,completed,SambaNova,gpt-oss-120b,835,PASS,1,1,,435,65,284.8320007324219,178.12752723693848,599.7874119374105,1
3905,completed,SambaNova,gpt-oss-120b,836,PASS,1,1,,437,80,155.96508979797363,49.67212677001953,743.2288812875007,1
3906,completed,SambaNova,gpt-oss-120b,837,PASS,1,1,,443,78,159.132719039917,52.27780342102051,720.6032549276856,1
3907,completed,SambaNova,gpt-oss-120b,838,PASS,1,1,,437,100,186.97237968444824,52.779436111450195,737.7437096470438,1
3908,completed,SambaNova,gpt-oss-120b,839,PASS,1,1,,440,90,183.10189247131348,49.77583885192871,667.5364460578315,1
3909,completed,SambaNova,gpt-oss-120b,840,PASS,1,1,,438,117,210.87169647216797,50.79483985900879,724.6519106776624,1
3910,completed,SambaNova,gpt-oss-120b,841,PASS,1,1,,445,100,210.45899391174316,50.79483985900879,620.0515111695138,1
3911,completed,SambaNova,gpt-oss-120b,842,PASS,1,1,,439,151,269.29283142089844,55.57823181152344,701.8706268741968,1
3912,completed,SambaNova,gpt-oss-120b,843,PASS,1,1,,440,157,269.34361457824707,55.57823181152344,729.7720425118531,1
3913,completed,SambaNova,gpt-oss-120b,844,"FAIL
result mismatch (order_matters=True)
predicted: SELECT c.Name
FROM conductor c
JOIN orchestra o ON c.Conductor_ID = o.Conductor_ID
GROUP BY c.Conductor_ID, c.Name
ORDER BY COUNT(o.Orchestra_ID) DESC
LIMIT 1
gold: SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1",0,1,,440,157,266.9358253479004,53.58409881591797,731.1869584360494,1
3914,completed,SambaNova,gpt-oss-120b,845,"FAIL
result mismatch (order_matters=True)
predicted: SELECT c.Name
FROM conductor c
JOIN orchestra o ON c.Conductor_ID = o.Conductor_ID
GROUP BY c.Conductor_ID, c.Name
ORDER BY COUNT(*) DESC
LIMIT 1
gold: SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1",0,1,,439,154,266.98780059814453,53.58409881591797,716.9510122000269,1
3915,completed,SambaNova,gpt-oss-120b,846,PASS,1,1,,442,149,265.58804512023926,53.053855895996094,696.3585507828407,1
3916,completed,SambaNova,gpt-oss-120b,847,PASS,1,1,,444,148,264.99414443969727,52.4754524230957,691.7038619290798,1
3917,completed,SambaNova,gpt-oss-120b,848,PASS,1,1,,438,103,210.84260940551758,51.168203353881836,638.7999337039344,1
3918,completed,SambaNova,gpt-oss-120b,849,PASS,1,1,,434,89,184.88264083862305,51.396846771240234,659.2461813245695,1
3919,completed,SambaNova,gpt-oss-120b,850,"FAIL
result mismatch (order_matters=True)
predicted: SELECT
    Major_Record_Format,
    COUNT(*) AS format_count
FROM orchestra
GROUP BY Major_Record_Format
ORDER BY format_count ASC
gold: SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC",0,1,,438,140,319.63062286376953,83.48441123962402,588.6183777584155,1
3920,completed,SambaNova,gpt-oss-120b,851,"FAIL
result mismatch (order_matters=True)
predicted: SELECT
    Major_Record_Format,
    COUNT(*) AS frequency
FROM orchestra
GROUP BY Major_Record_Format
ORDER BY frequency DESC
gold: SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC",0,1,,439,139,319.685697555542,83.48441123962402,584.2474533158373,1
3921,completed,SambaNova,gpt-oss-120b,852,PASS,1,1,,437,134,319.7154998779297,83.48441123962402,563.0080306815028,1
3922,completed,SambaNova,gpt-oss-120b,853,PASS,1,1,,438,141,319.7453022003174,83.48441123962402,592.5652757454967,1
3923,completed,SambaNova,gpt-oss-120b,854,PASS,1,1,,435,120,400.3491401672363,192.55471229553223,572.6813813961974,1
3924,completed,SambaNova,gpt-oss-120b,855,"FAIL
result mismatch (order_matters=False)
predicted: SELECT o.Orchestra_ID, o.Orchestra
FROM orchestra o
WHERE NOT EXISTS (
    SELECT 1
    FROM performance p
    WHERE p.Orchestra_ID = o.Orchestra_ID
)
gold: SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Orchestra_ID FROM performance)",0,1,,436,211,547.0108985900879,192.55471229553223,592.4568624272464,1
3925,completed,SambaNova,gpt-oss-120b,856,PASS,1,1,,443,378,753.3166408538818,192.55471229553223,672.2995638616568,1
3926,completed,SambaNova,gpt-oss-120b,857,PASS,1,1,,449,234,369.5809841156006,51.551103591918945,732.6355612130917,1
3927,completed,SambaNova,gpt-oss-120b,858,PASS,1,1,,441,79,159.3801975250244,52.29592323303223,728.3982687066954,1
3928,completed,SambaNova,gpt-oss-120b,859,PASS,1,1,,440,106,325.47783851623535,165.9104824066162,658.0293273009261,1
3929,completed,SambaNova,gpt-oss-120b,860,PASS,1,1,,441,348,529.5369625091553,52.924394607543945,728.0546577437973,1
3930,completed,SambaNova,gpt-oss-120b,861,PASS,1,1,,441,307,474.0767478942871,50.482988357543945,722.3902456321647,1
3931,completed,SambaNova,gpt-oss-120b,862,PASS,1,1,,314,52,157.02366828918457,50.482988357543945,478.69039349779797,1
3932,completed,SambaNova,gpt-oss-120b,863,PASS,1,1,,314,54,130.35869598388672,49.555301666259766,655.9130398862249,1
3933,completed,SambaNova,gpt-oss-120b,864,PASS,1,1,,317,73,208.45651626586914,88.45376968383789,599.986267404158,1
3934,completed,SambaNova,gpt-oss-120b,865,PASS,1,1,,318,73,155.86376190185547,48.75946044921875,672.2419083405308,1
3935,completed,SambaNova,gpt-oss-120b,866,PASS,1,1,,316,90,183.7000846862793,50.86922645568848,670.0250317249203,1
3936,completed,SambaNova,gpt-oss-120b,867,"FAIL
result mismatch (order_matters=False)
predicted: SELECT name, grade
FROM Highschooler
gold: SELECT grade FROM Highschooler",0,1,,316,70,183.30907821655273,50.86922645568848,520.9912204114183,1
3937,completed,SambaNova,gpt-oss-120b,868,PASS,1,1,,312,60,207.05676078796387,88.45376968383789,497.45794309859946,1
3938,completed,SambaNova,gpt-oss-120b,869,PASS,1,1,,317,61,207.14211463928223,88.45376968383789,505.5256269899461,1
3939,completed,SambaNova,gpt-oss-120b,870,PASS,1,1,,319,47,207.19480514526367,88.45376968383789,387.39766603217436,1
3940,completed,SambaNova,gpt-oss-120b,871,PASS,1,1,,320,47,198.06814193725586,79.37026023864746,387.53850820017874,1
3941,completed,SambaNova,gpt-oss-120b,872,PASS,1,1,,317,47,198.11463356018066,79.37026023864746,387.3867764280695,1
3942,completed,SambaNova,gpt-oss-120b,873,PASS,1,1,,312,75,155.97939491271973,48.90727996826172,691.1229878889228,1
3943,completed,SambaNova,gpt-oss-120b,874,PASS,1,1,,321,85,227.87809371948242,79.37026023864746,565.6267284435219,1
3944,completed,SambaNova,gpt-oss-120b,875,PASS,1,1,,321,80,280.95102310180664,173.87771606445312,737.8122725997443,1
3945,completed,SambaNova,gpt-oss-120b,876,PASS,1,1,,317,78,182.2974681854248,49.77154731750488,581.0184113094446,1
3946,completed,SambaNova,gpt-oss-120b,877,PASS,1,1,,316,79,182.79647827148438,49.80731010437012,586.513932487984,1
3947,completed,SambaNova,gpt-oss-120b,878,PASS,1,1,,315,102,209.27834510803223,49.80731010437012,633.343854560677,1
3948,completed,SambaNova,gpt-oss-120b,879,PASS,1,1,,319,103,208.8460922241211,49.77154731750488,641.2088122576652,1
3949,completed,SambaNova,gpt-oss-120b,880,PASS,1,1,,318,79,270.87974548339844,163.74731063842773,728.070822929324,1
3950,completed,SambaNova,gpt-oss-120b,881,PASS,1,1,,317,82,296.2799072265625,163.35701942443848,609.3758670108103,1
3951,completed,SambaNova,gpt-oss-120b,882,"FAIL
result mismatch (order_matters=False)
predicted: SELECT 
    h.ID AS student_id,
    COUNT(f.friend_id) AS num_friends
FROM Highschooler h
LEFT JOIN Friend f ON h.ID = f.student_id
GROUP BY h.ID
gold: SELECT student_id ,  count(*) FROM Friend GROUP BY student_id",0,1,,318,199,340.6693935394287,49.391984939575195,679.7643557451629,1
3952,completed,SambaNova,gpt-oss-120b,883,"FAIL
result mismatch (order_matters=False)
predicted: SELECT h.ID,
       h.name,
       COUNT(f.friend_id) AS friend_count
FROM Highschooler AS h
LEFT JOIN Friend AS f
       ON h.ID = f.student_id
GROUP BY h.ID, h.name
gold: SELECT student_id ,  count(*) FROM Friend GROUP BY student_id",0,1,,314,219,341.2659168243408,49.391984939575195,746.8978082155974,1
3953,completed,SambaNova,gpt-oss-120b,884,"FAIL
result mismatch (order_matters=False)
predicted: SELECT h.name,
       COUNT(f.friend_id) AS num_friends
FROM Highschooler h
LEFT JOIN Friend f ON h.ID = f.student_id
GROUP BY h.ID, h.name
gold: SELECT T2.name ,  count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id",0,1,,320,182,314.0254020690918,49.24321174621582,683.580718851552,1
3954,completed,SambaNova,gpt-oss-120b,885,"FAIL
result mismatch (order_matters=False)
predicted: SELECT h.name,
       COUNT(f.friend_id) AS friend_count
FROM Highschooler h
LEFT JOIN Friend f ON h.ID = f.student_id
GROUP BY h.ID, h.name
gold: SELECT T2.name ,  count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id",0,1,,323,167,288.2406711578369,49.302101135253906,694.7392377225272,1
3955,completed,SambaNova,gpt-oss-120b,886,PASS,1,1,,323,219,343.62316131591797,52.07943916320801,747.7437634064783,1
3956,completed,SambaNova,gpt-oss-120b,887,PASS,1,1,,319,191,316.1747455596924,50.90165138244629,716.2430120902073,1
3957,completed,SambaNova,gpt-oss-120b,888,PASS,1,1,,321,169,288.64359855651855,49.76654052734375,703.2906440914122,1
3958,completed,SambaNova,gpt-oss-120b,889,PASS,1,1,,322,162,312.9301071166992,48.11525344848633,607.9719387709167,1
3959,completed,SambaNova,gpt-oss-120b,890,PASS,1,1,,320,213,344.30456161499023,52.423715591430664,726.3237820781434,1
3960,completed,SambaNova,gpt-oss-120b,891,PASS,1,1,,318,220,339.88213539123535,48.11525344848633,750.5992405367397,1
3961,completed,SambaNova,gpt-oss-120b,892,PASS,1,1,,317,197,316.44487380981445,51.41162872314453,739.5298651529736,1
3962,completed,SambaNova,gpt-oss-120b,893,PASS,1,1,,314,194,341.81904792785645,50.408124923706055,662.2950094332984,1
3963,completed,SambaNova,gpt-oss-120b,894,PASS,1,1,,318,234,367.13242530822754,49.9417781829834,734.5739923661712,1
3964,completed,SambaNova,gpt-oss-120b,895,PASS,1,1,,320,229,368.36695671081543,50.408124923706055,717.0739643195642,1
3965,completed,SambaNova,gpt-oss-120b,896,PASS,1,1,,320,207,341.2799835205078,49.950599670410156,707.103407413227,1
3966,completed,SambaNova,gpt-oss-120b,897,PASS,1,1,,317,227,367.6638603210449,49.561262130737305,710.4626032158139,1
3967,completed,SambaNova,gpt-oss-120b,898,PASS,1,1,,324,257,393.7852382659912,49.39126968383789,743.334736824616,1
3968,completed,SambaNova,gpt-oss-120b,899,PASS,1,1,,320,276,421.09107971191406,50.2924919128418,741.6425225141811,1
3969,completed,SambaNova,gpt-oss-120b,900,PASS,1,1,,323,259,394.87743377685547,50.61912536621094,749.4372501599807,1
3970,completed,SambaNova,gpt-oss-120b,901,PASS,1,1,,322,253,394.930362701416,50.61912536621094,731.8959495785052,1
3971,completed,SambaNova,gpt-oss-120b,902,"FAIL
result mismatch (order_matters=False)
predicted: SELECT h.ID,
       COUNT(l.student_id) AS like_count
FROM Highschooler h
LEFT JOIN Likes l ON h.ID = l.liked_id
GROUP BY h.ID
gold: SELECT student_id ,  count(*) FROM Likes GROUP BY student_id",0,1,,316,181,314.5596981048584,50.07600784301758,680.5712663105943,1
3972,completed,SambaNova,gpt-oss-120b,903,"FAIL
result mismatch (order_matters=False)
predicted: SELECT h.ID AS student_id,
       COUNT(l.liked_id) AS like_count
FROM Highschooler h
LEFT JOIN Likes l ON h.ID = l.liked_id
GROUP BY h.ID
gold: SELECT student_id ,  count(*) FROM Likes GROUP BY student_id",0,1,,315,246,507.6451301574707,163.19608688354492,711.2808259570686,1
3973,completed,SambaNova,gpt-oss-120b,904,PASS,1,1,,324,220,341.00341796875,49.93891716003418,752.4105460869109,1
3974,completed,SambaNova,gpt-oss-120b,905,PASS,1,1,,326,200,316.27798080444336,51.019906997680664,750.2127914303152,1
